sigmoid_k,max_leverage,base_position,inertia,crisis_vix,fed_block_weight,restrictive_threshold,pivot_relief,base_floor,score,discarded,recent_6m_calmar,recent_6m_maxdd,recent_6m_annret,recent_6m_excess_ret,recent_6m_dd_excess,recent_1y_calmar,recent_1y_maxdd,recent_1y_annret,recent_1y_excess_ret,recent_1y_dd_excess,full_pre_cutoff_calmar,full_pre_cutoff_maxdd,full_pre_cutoff_annret,full_pre_cutoff_excess_ret,full_pre_cutoff_dd_excess
1.1,1.3,0.45,0.05,38.0,0.35,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2299 超过绝对阈值 0.2,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.9,-0.1997,0.1804,-0.041291525423728936,-0.047552747252747274,0.64,-0.2299,0.1462,-1.8192809917355381,-0.0813582781456954
1.1,1.3,0.45,0.05,38.0,0.35,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.73,-0.1924,0.1402,-2.0389809917355377,-0.11885827814569541
1.1,1.3,0.45,0.05,38.0,0.35,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.72,-0.1924,0.1382,-2.110080991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,38.0,0.35,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2299 超过绝对阈值 0.2,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.9,-0.1997,0.1804,-0.041291525423728936,-0.047552747252747274,0.64,-0.2299,0.1462,-1.8209809917355377,-0.0813582781456954
1.1,1.3,0.45,0.05,38.0,0.35,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.73,-0.1924,0.1402,-2.039080991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,38.0,0.3,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.72,-0.1893,0.1369,-2.156880991735538,-0.1219582781456954
1.1,1.3,0.45,0.05,38.0,0.3,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2302 超过绝对阈值 0.2,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.91,-0.1981,0.1807,-0.04099152542372875,-0.049152747252747264,0.63,-0.2302,0.1457,-1.8397809917355383,-0.08105827814569541
1.1,1.3,0.45,0.05,38.0,0.35,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2299 超过绝对阈值 0.2,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.9,-0.1997,0.1804,-0.041291525423728936,-0.047552747252747274,0.64,-0.2299,0.1462,-1.8209809917355377,-0.0813582781456954
1.1,1.3,0.45,0.05,38.0,0.25,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2305 超过绝对阈值 0.2,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.92,-0.19649999999999998,0.18059999999999998,-0.04099152542372875,-0.05075274725274728,0.63,-0.2305,0.1457,-1.8409809917355382,-0.08075827814569539
1.1,1.3,0.45,0.05,38.0,0.25,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2305 超过绝对阈值 0.2,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.92,-0.19649999999999998,0.18059999999999998,-0.04099152542372875,-0.05075274725274728,0.63,-0.2305,0.14529999999999998,-1.855580991735538,-0.08075827814569539
1.1,1.3,0.45,0.05,38.0,0.25,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.74,-0.18600000000000003,0.1374,-2.138680991735538,-0.12525827814569537
1.1,1.3,0.45,0.05,38.0,0.25,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.72,-0.18960000000000002,0.1362,-2.181180991735538,-0.12165827814569538
1.1,1.3,0.45,0.05,38.0,0.25,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2305 超过绝对阈值 0.2,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.92,-0.19649999999999998,0.18059999999999998,-0.04099152542372875,-0.05075274725274728,0.63,-0.2305,0.14529999999999998,-1.855580991735538,-0.08075827814569539
1.1,1.3,0.45,0.05,38.0,0.25,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.74,-0.18600000000000003,0.1377,-2.125780991735538,-0.12525827814569537
1.1,1.3,0.45,0.05,38.0,0.25,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.72,-0.18960000000000002,0.1365,-2.169180991735538,-0.12165827814569538
1.1,1.3,0.45,0.05,38.0,0.25,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.74,-0.18600000000000003,0.1377,-2.125880991735538,-0.12525827814569537
1.1,1.3,0.45,0.05,38.0,0.3,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.72,-0.1893,0.1365,-2.168680991735538,-0.1219582781456954
1.1,1.3,0.45,0.05,38.0,0.25,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.72,-0.18960000000000002,0.1365,-2.169180991735538,-0.12165827814569538
1.1,1.3,0.45,0.05,38.0,0.25,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2305 超过绝对阈值 0.2,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.92,-0.19649999999999998,0.18059999999999998,-0.04099152542372875,-0.05075274725274728,0.63,-0.2305,0.1457,-1.8409809917355382,-0.08075827814569539
1.1,1.3,0.45,0.05,38.0,0.3,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.73,-0.1892,0.1384,-2.1014809917355377,-0.12205827814569539
1.1,1.3,0.45,0.05,38.0,0.3,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.72,-0.1893,0.1365,-2.168680991735538,-0.1219582781456954
1.1,1.3,0.45,0.05,38.0,0.3,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2302 超过绝对阈值 0.2,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.91,-0.1981,0.1807,-0.04099152542372875,-0.049152747252747264,0.63,-0.2302,0.1457,-1.8397809917355383,-0.08105827814569541
1.1,1.3,0.45,0.05,38.0,0.3,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.73,-0.1892,0.1384,-2.101580991735538,-0.12205827814569539
1.1,1.3,0.45,0.05,38.0,0.35,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.72,-0.1924,0.1382,-2.110080991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.25,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.74,-0.18600000000000003,0.1381,-2.112480991735538,-0.12525827814569537
1.1,1.3,0.45,0.05,40.0,0.35,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.72,-0.1924,0.1382,-2.110080991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.35,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2299 超过绝对阈值 0.2,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.9,-0.1997,0.1804,-0.041291525423728936,-0.047552747252747274,0.64,-0.2299,0.1462,-1.8192809917355381,-0.0813582781456954
1.1,1.3,0.45,0.05,40.0,0.3,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2302 超过绝对阈值 0.2,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.91,-0.1981,0.1807,-0.04099152542372875,-0.049152747252747264,0.63,-0.2302,0.146,-1.8266809917355378,-0.08105827814569541
1.1,1.3,0.45,0.05,40.0,0.3,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.74,-0.1892,0.1396,-2.062080991735538,-0.12205827814569539
1.1,1.3,0.45,0.05,40.0,0.3,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.72,-0.1893,0.1369,-2.156880991735538,-0.1219582781456954
1.1,1.3,0.45,0.05,40.0,0.3,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2302 超过绝对阈值 0.2,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.91,-0.1981,0.1807,-0.04099152542372875,-0.049152747252747264,0.63,-0.2302,0.146,-1.8266809917355378,-0.08105827814569541
1.1,1.3,0.45,0.05,40.0,0.35,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.73,-0.1924,0.141,-2.009880991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.35,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.72,-0.1924,0.1382,-2.108680991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.35,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.73,-0.1924,0.141,-2.009980991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.3,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.74,-0.1892,0.1396,-2.062080991735538,-0.12205827814569539
1.1,1.3,0.45,0.05,40.0,0.35,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.72,-0.1924,0.1382,-2.108680991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.35,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2299 超过绝对阈值 0.2,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.9,-0.1997,0.1804,-0.041291525423728936,-0.047552747252747274,0.64,-0.2299,0.1462,-1.8192809917355381,-0.0813582781456954
1.1,1.3,0.45,0.05,40.0,0.35,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.73,-0.1924,0.141,-2.011280991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.35,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.72,-0.1924,0.1382,-2.110080991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.35,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2299 超过绝对阈值 0.2,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.9,-0.1997,0.1804,-0.041291525423728936,-0.047552747252747274,0.64,-0.2299,0.1462,-1.8209809917355377,-0.0813582781456954
1.1,1.3,0.45,0.05,40.0,0.35,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.73,-0.1924,0.141,-2.011280991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,40.0,0.3,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.72,-0.1893,0.1369,-2.156880991735538,-0.1219582781456954
1.1,1.3,0.45,0.05,40.0,0.3,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2302 超过绝对阈值 0.2,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.91,-0.1981,0.1807,-0.04099152542372875,-0.049152747252747264,0.63,-0.2302,0.1457,-1.8397809917355383,-0.08105827814569541
1.1,1.3,0.45,0.05,40.0,0.25,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.72,-0.18960000000000002,0.1362,-2.181180991735538,-0.12165827814569538
1.1,1.3,0.45,0.05,40.0,0.25,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2305 超过绝对阈值 0.2,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.92,-0.19649999999999998,0.18059999999999998,-0.04099152542372875,-0.05075274725274728,0.63,-0.2305,0.1457,-1.8409809917355382,-0.08075827814569539
1.1,1.3,0.45,0.05,40.0,0.25,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2305 超过绝对阈值 0.2,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.92,-0.19649999999999998,0.18059999999999998,-0.04099152542372875,-0.05075274725274728,0.63,-0.2305,0.14529999999999998,-1.855580991735538,-0.08075827814569539
1.1,1.3,0.45,0.05,40.0,0.25,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.74,-0.18600000000000003,0.1381,-2.112580991735538,-0.12525827814569537
1.1,1.3,0.45,0.05,40.0,0.25,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.72,-0.18960000000000002,0.1362,-2.181180991735538,-0.12165827814569538
1.1,1.3,0.45,0.05,40.0,0.25,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2305 超过绝对阈值 0.2,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.92,-0.19649999999999998,0.18059999999999998,-0.04099152542372875,-0.05075274725274728,0.63,-0.2305,0.14529999999999998,-1.855580991735538,-0.08075827814569539
1.1,1.3,0.45,0.05,40.0,0.25,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.74,-0.18600000000000003,0.13849999999999998,-2.099480991735538,-0.12525827814569537
1.1,1.3,0.45,0.05,40.0,0.25,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.72,-0.18960000000000002,0.1365,-2.169180991735538,-0.12165827814569538
1.1,1.3,0.45,0.05,40.0,0.25,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.74,-0.18600000000000003,0.13849999999999998,-2.099480991735538,-0.12525827814569537
1.1,1.3,0.45,0.05,40.0,0.3,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.72,-0.1893,0.1365,-2.168680991735538,-0.1219582781456954
1.1,1.3,0.45,0.05,40.0,0.25,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.39pp 超过容忍带 -5.0pp,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.9,-0.1861,0.1675,-0.05389152542372888,-0.061152747252747275,0.72,-0.18960000000000002,0.1365,-2.169180991735538,-0.12165827814569538
1.1,1.3,0.45,0.05,40.0,0.25,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2305 超过绝对阈值 0.2,6.54,-0.060899999999999996,0.39840000000000003,-0.036645991561181424,-0.009998041863605825,0.92,-0.19649999999999998,0.18059999999999998,-0.04099152542372875,-0.05075274725274728,0.63,-0.2305,0.1457,-1.8409809917355382,-0.08075827814569539
1.1,1.3,0.45,0.05,40.0,0.3,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.74,-0.1892,0.1392,-2.074380991735538,-0.12205827814569539
1.1,1.3,0.45,0.05,40.0,0.3,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.72,-0.1893,0.1365,-2.168680991735538,-0.1219582781456954
1.1,1.3,0.45,0.05,40.0,0.3,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2302 超过绝对阈值 0.2,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.91,-0.1981,0.1807,-0.04099152542372875,-0.049152747252747264,0.63,-0.2302,0.1457,-1.8397809917355383,-0.08105827814569541
1.1,1.3,0.45,0.05,40.0,0.3,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.74,-0.1892,0.1392,-2.074480991735538,-0.12205827814569539
1.1,1.3,0.5,0.05,40.0,0.35,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.72,-0.18789999999999998,0.1355,-2.202480991735538,-0.12335827814569542
1.1,1.4,0.45,0.05,38.0,0.25,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -180.96pp 超过容忍带 -5.0pp,6.64,-0.0649,0.4305,-0.023545991561181312,-0.005998041863605821,0.92,-0.1977,0.1826,-0.038991525423728746,-0.049552747252747276,0.74,-0.19760000000000003,0.1465,-1.8095809917355377,-0.11365827814569537
1.1,1.4,0.5,0.05,40.0,0.35,0.5,0.8,0.5,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.72,-0.2011,0.1441,-1.900180991735538,-0.1101582781456954
1.1,1.4,0.5,0.05,38.0,0.35,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2058 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.91,-0.20579999999999998,0.1883,-0.03349152542372891,-0.04145274725274728,0.64,-0.2332,0.1489,-1.719080991735538,-0.07805827814569541
1.1,1.4,0.5,0.05,38.0,0.3,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2037 超过绝对阈值 0.2,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.93,-0.20370000000000002,0.1886,-0.03309152542372895,-0.04355274725274724,0.64,-0.2335,0.1487,-1.7245809917355377,-0.07775827814569539
1.1,1.4,0.5,0.05,38.0,0.3,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -186.70pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.73,-0.1973,0.145,-1.866980991735538,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.3,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -193.53pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.73,-0.1973,0.1431,-1.9352809917355378,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.3,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2037 超过绝对阈值 0.2,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.93,-0.20370000000000002,0.1886,-0.03309152542372895,-0.04355274725274724,0.64,-0.2335,0.1487,-1.7245809917355377,-0.07775827814569539
1.1,1.4,0.5,0.05,38.0,0.35,0.4,0.6,0.3,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.73,-0.2011,0.1463,-1.815880991735538,-0.1101582781456954
1.1,1.4,0.5,0.05,38.0,0.35,0.4,0.6,0.5,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.72,-0.2011,0.1441,-1.8981809917355381,-0.1101582781456954
1.1,1.4,0.5,0.05,38.0,0.35,0.4,0.8,0.3,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.73,-0.2011,0.1463,-1.815880991735538,-0.1101582781456954
1.1,1.4,0.5,0.05,38.0,0.3,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -186.69pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.73,-0.1973,0.145,-1.8668809917355382,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.35,0.4,0.8,0.5,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.72,-0.2011,0.1441,-1.8981809917355381,-0.1101582781456954
1.1,1.4,0.5,0.05,38.0,0.35,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2058 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.91,-0.20579999999999998,0.1883,-0.03349152542372891,-0.04145274725274728,0.64,-0.2332,0.1489,-1.719080991735538,-0.07805827814569541
1.1,1.4,0.5,0.05,38.0,0.35,0.5,0.6,0.3,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.73,-0.2011,0.1463,-1.8183809917355376,-0.1101582781456954
